Handle,Title,Body HTML,Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty,Variant Inventory Policy,Image Src,Image Position
vs-refrigerador-side-by-side-family-hub-samsung,,,,,,,,,,,,,,https://vstoreuy.vteximg.com.br/arquivos/ids/160635/SARS58T5561B1-5-.jpg.jpg?v=638827402120270000,3
vs-refrigerador-side-by-side-family-hub-samsung,,,,,,,,,,,,,,https://vstoreuy.vteximg.com.br/arquivos/ids/160636/SARS58T5561B1-7-.jpg.jpg?v=638827402120270000,4
vs-refrigerador-side-by-side-family-hub-samsung,,,,,,,,,,,,,,https://vstoreuy.vteximg.com.br/arquivos/ids/160637/SARS58T5561B1-8-.jpg.jpg?v=638827402120270000,5
vs-refrigerador-side-by-side-family-hub-samsung,,,,,,,,,,,,,,https://vstoreuy.vteximg.com.br/arquivos/ids/160638/SARS58T5561B1-10-.jpg.jpg?v=638827402120430000,6
vs-refrigerador-side-by-side-family-hub-samsung,,,,,,,,,,,,,,https://vstoreuy.vteximg.com.br/arquivos/ids/160639/SARS58T5561B1-11-.jpg.jpg?v=638827402120570000,7
vs-refrigerador-side-by-side-family-hub-samsung,,,,,,,,,,,,,,https://vstoreuy.vteximg.com.br/arquivos/ids/160640/SARS58T5561B1-12-.jpg.jpg?v=638827402120570000,8
vs-refrigerador-side-by-side-family-hub-samsung,,,,,,,,,,,,,,https://vstoreuy.vteximg.com.br/arquivos/ids/160641/SARS58T5561B1-13-.jpg.jpg?v=638827402120730000,9
vs-bicicleta-grade-crb-pro-700x40-dorado-md,BICICLETA GT GRADE CRB PRO 700X40 DORADO MD,"<p>Transmisión Shimano GRX RX820</p>
<p>Frenos Shimano GRX BR-RX820</p>
<p>Cadena Shimano CN-M7100, 12 velocidades</p>
<p>Manivela Shimano GRX FC-RX820, 40 dientes</p>
<p>Eje Shimano BB-RS501</p>
<p>Neumáticos WTB Vulpine TCS Light, 700x40c, compuesto de doble ADN, TCS Aramid Bead</p>
<p>Horquilla de carbono de grado 1, tubo de dirección cónico de carbono de 1,5 pulgadas, eje pasante de 12 x 100</p>
<p>Manillar GT DropTune Super Light, aleación 6061 de doble conificado, parte superior plana, ángulo de inclinación de 16° (ancho: S - 42 cm, M y L - 44 cm, XL - 46 cm)</p>
<p>Avance Aleación GT 3D Forged SL, 31,8</p>
<p>Cinta de agarre premium GT Gravel</p>
<p>Tija De Sillín Carbono GT, 27,2 mm, 350 mm (pequeño, mediano y grande: 350 mm), extragrande: 400 mm)</p>
<p>No incluye pedales</p>",GT,Jardín,"Bicicletas, GT, stock-verificado",TRUE,Título,Default Title,1328,2125.0,2999.0,10,deny,https://vstoreuy.vteximg.com.br/arquivos/ids/159731/Grade-CRB-Pro--1-.jpg?v=638603858654930000,1
vs-bicicleta-grade-crb-pro-700x40-dorado-md,,,,,,,,,,,,,,https://vstoreuy.vteximg.com.br/arquivos/ids/159732/Grade-CRB-Pro--4-.jpg?v=639011653254100000,2
vs-bicicleta-grade-crb-pro-700x40-dorado-md,,,,,,,,,,,,,,https://vstoreuy.vteximg.com.br/arquivos/ids/159733/Grade-CRB-Pro--5-.jpg?v=639011653254700000,3
