Handle,Title,Body HTML,Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty,Variant Inventory Policy,Image Src,Image Position
fy-horno-multifuncion-airfry-con-9-funciones-hlb-8416,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HLB-8416-BK-ambient4.png,9
fy-horno-multifuncion-airfry-con-9-funciones-hlb-8416,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HLB-8416-BK-detail1.png,10
fy-horno-multifuncion-airfry-con-9-funciones-hlb-8416,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HLB-8416-BK-detail2.png,11
fy-horno-multifuncion-airfry-con-9-funciones-hlb-8416,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HLB-8416-BK-detail3.png,12
fy-horno-multifuncion-airfry-con-9-funciones-hlb-8416,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HLB-8416-BK-view2.png,13
fy-horno-multifuncion-airfry-con-9-funciones-hlb-8416,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/HLB-8416-BK-view4.png,14
fy-campana-extractora-de-pared-tramontina-dritta-wall-90-split,Campana extractora de pared Tramontina Dritta Wall 90 Split,"Motor con posibilidad de ser isntalado hasta a 6 mts de distancia de la campana. Instalação: pared Tensão: 220 V Material: Acero Inoxidable AISI 430 Frequência: 60 Hz Potência Máxima: 404 W Comando: Eletrônico Velocidades: 4 Nivel de Ruído: 62 db(A) – cfe. Norma IEC 60704 Vazão: 845 m3/hora – cfe. Norma IEC 61591 Iluminação: 2 lâmpadas led (2 x 1,3 W) Filtro Metálico Lavável: 3 Acessórios Inclusos: – Kit para instalação – 2 chimeneas, inferior y superior, con 50 cm cada. Para cozinhas com o pé direito de até 4,03m, a Tramontina oferece chaminés complementares em aço inox, com o mesmo acabamento da coifa. descargar ficha técnica",Tramontina,Electro,"Campanas, Tramontina, stock-verificado",TRUE,Título,Default Title,95800/023,1284.0,,10,deny,https://fymelco.com.uy/wp-content/uploads/2026/03/95800023PDM001G.jpg,1
fy-campana-extractora-de-pared-tramontina-dritta-wall-90-split,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/95800023IXM001G.jpg,2
fy-campana-extractora-de-pared-tramontina-dritta-wall-90-split,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/95800023PRM001G.jpg,3
fy-campana-extractora-de-pared-tramontina-dritta-wall-90-split,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/95800023PDM001G.jpg,4
fy-campana-extractora-de-pared-tramontina-dritta-wall-90-split,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/Captura-de-pantalla-2026-03-04-a-las-1.46.29 p. m.png,5
